c1,op12,c2,op23,c3,count
http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,http://erlangen-crm.org/current/P87_is_identified_by,http://erlangen-crm.org/current/E48_Place_Name,2
http://erlangen-crm.org/current/E12_Production,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P74_has_current_or_former_residence,http://erlangen-crm.org/current/E53_Place,2
http://erlangen-crm.org/current/E33_Linguistic_Object,http://erlangen-crm.org/current/P129_is_about,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E82_Actor_Appellation,2
http://erlangen-crm.org/current/E63_Beginning_of_Existence,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E55_Type,2
http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P74_has_current_or_former_residence,http://erlangen-crm.org/current/E53_Place,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E55_Type,1
http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P74_has_current_or_former_residence,http://erlangen-crm.org/current/E53_Place,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E55_Type,1
http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P74_has_current_or_former_residence,http://erlangen-crm.org/current/E53_Place,http://erlangen-crm.org/current/P87_is_identified_by,http://erlangen-crm.org/current/E48_Place_Name,1
http://erlangen-crm.org/current/E38_Image,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P93i_was_taken_out_of_existence_by,http://erlangen-crm.org/current/E64_End_of_Existence,1
http://erlangen-crm.org/current/E38_Image,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P48_has_preferred_identifier,http://erlangen-crm.org/current/E42_Identifier,1
http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P74_has_current_or_former_residence,http://erlangen-crm.org/current/E53_Place,http://erlangen-crm.org/current/P87_is_identified_by,http://erlangen-crm.org/current/E48_Place_Name,1
http://erlangen-crm.org/current/E38_Image,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E63_Beginning_of_Existence,1
http://erlangen-crm.org/current/E38_Image,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P92i_was_brought_into_existence_by,http://erlangen-crm.org/current/E63_Beginning_of_Existence,1
http://erlangen-crm.org/current/E33_Linguistic_Object,http://erlangen-crm.org/current/P129_is_about,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P74_has_current_or_former_residence,http://erlangen-crm.org/current/E53_Place,1
http://erlangen-crm.org/current/E33_Linguistic_Object,http://erlangen-crm.org/current/P129_is_about,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P74_has_current_or_former_residence,http://erlangen-crm.org/current/E53_Place,1
http://erlangen-crm.org/current/E38_Image,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P107i_is_current_or_former_member_of,http://erlangen-crm.org/current/E74_Group,1
http://erlangen-crm.org/current/E38_Image,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P93i_was_taken_out_of_existence_by,http://erlangen-crm.org/current/E64_End_of_Existence,1
